transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week
TXN_039518,CUST_05237,4393.93,UPI,FAILED,NETWORK_ERROR,57,23,10,0,NETBANKING,0,Saturday
TXN_039519,CUST_08274,4470.98,NETBANKING,SUCCESS,,35,7,13,8,UPI,18,Friday
TXN_039520,CUST_05423,9417.53,NETBANKING,SUCCESS,,39,27,12,0,UPI,5,Saturday
TXN_039521,CUST_07219,4335.84,CARD,SUCCESS,,47,19,4,0,UPI,1,Wednesday
TXN_039522,CUST_08937,885.08,WALLET,SUCCESS,,57,29,24,5,WALLET,1,Sunday
TXN_039523,CUST_04575,10835.52,NETBANKING,SUCCESS,,20,6,14,4,CARD,19,Sunday
TXN_039524,CUST_01881,7322.8,CARD,SUCCESS,,35,9,3,1,WALLET,6,Thursday
TXN_039525,CUST_04518,5295.84,UPI,SUCCESS,,26,19,21,9,CARD,20,Tuesday
TXN_039526,CUST_01874,7236.25,UPI,FAILED,BANK_SERVER_DOWN,21,21,19,4,UPI,20,Monday
TXN_039527,CUST_02726,21964.77,NETBANKING,SUCCESS,,42,27,18,7,UPI,3,Friday
TXN_039528,CUST_03718,7020.56,NETBANKING,SUCCESS,,32,28,3,7,UPI,5,Sunday
TXN_039529,CUST_07291,10997.49,WALLET,SUCCESS,,31,15,21,3,WALLET,15,Saturday
TXN_039530,CUST_08209,3410.03,CARD,SUCCESS,,18,9,2,6,UPI,22,Thursday
TXN_039531,CUST_08355,11017.16,NETBANKING,FAILED,OTP_FAILURE,58,22,10,10,UPI,16,Monday
TXN_039532,CUST_05681,5397.2,NETBANKING,SUCCESS,,35,29,8,2,UPI,19,Thursday
TXN_039533,CUST_09597,1975.97,WALLET,FAILED,BANK_TIMEOUT,30,16,20,3,WALLET,6,Saturday
TXN_039534,CUST_07592,10652.12,CARD,SUCCESS,,50,8,13,0,UPI,21,Monday
TXN_039535,CUST_01561,8841.37,UPI,FAILED,INSUFFICIENT_FUNDS,18,25,7,10,UPI,6,Tuesday
TXN_039536,CUST_06576,10588.24,CARD,FAILED,BANK_SERVER_DOWN,20,15,23,7,UPI,18,Friday
TXN_039537,CUST_00949,11503.91,UPI,SUCCESS,,22,14,7,3,NETBANKING,0,Tuesday
TXN_039538,CUST_01336,4040.71,NETBANKING,SUCCESS,,50,28,12,6,CARD,9,Friday
TXN_039539,CUST_04761,21662.54,UPI,SUCCESS,,34,13,23,8,NETBANKING,21,Wednesday
TXN_039540,CUST_09637,10489.89,WALLET,FAILED,BANK_TIMEOUT,34,10,20,5,UPI,10,Friday
TXN_039541,CUST_06173,14469.27,NETBANKING,SUCCESS,,38,2,8,3,CARD,17,Saturday
TXN_039542,CUST_02775,21424.82,NETBANKING,SUCCESS,,44,9,25,3,UPI,19,Monday
TXN_039543,CUST_09520,3723.71,UPI,SUCCESS,,48,9,7,10,WALLET,8,Friday
TXN_039544,CUST_07645,22017.82,WALLET,FAILED,NETWORK_ERROR,40,5,10,8,UPI,23,Friday
TXN_039545,CUST_07347,12356.04,UPI,SUCCESS,,43,28,15,4,UPI,6,Friday
TXN_039546,CUST_09533,22288.69,NETBANKING,SUCCESS,,49,18,10,8,WALLET,4,Wednesday
TXN_039547,CUST_03909,2483.9,WALLET,SUCCESS,,38,30,20,6,NETBANKING,19,Tuesday
TXN_039548,CUST_02758,23511.46,UPI,SUCCESS,,28,26,25,0,NETBANKING,16,Friday
TXN_039549,CUST_02910,10143.5,NETBANKING,SUCCESS,,19,3,22,1,CARD,6,Thursday
TXN_039550,CUST_09849,8601.17,UPI,SUCCESS,,54,10,17,5,WALLET,16,Tuesday
TXN_039551,CUST_06673,6170.02,WALLET,SUCCESS,,54,14,3,7,UPI,7,Friday
TXN_039552,CUST_00646,4468.57,CARD,SUCCESS,,35,8,14,0,CARD,19,Sunday
TXN_039553,CUST_06666,6400.25,NETBANKING,SUCCESS,,37,6,18,0,WALLET,23,Sunday
TXN_039554,CUST_08150,18165.23,CARD,SUCCESS,,58,5,6,8,CARD,7,Wednesday
TXN_039555,CUST_06392,20156.19,CARD,SUCCESS,,37,3,7,4,UPI,1,Thursday
TXN_039556,CUST_03215,6894.44,WALLET,SUCCESS,,23,29,23,0,CARD,15,Thursday
TXN_039557,CUST_04346,6540.38,UPI,SUCCESS,,23,15,3,7,UPI,14,Sunday
TXN_039558,CUST_01058,1734.24,WALLET,SUCCESS,,44,28,21,3,UPI,17,Monday
TXN_039559,CUST_05892,15792.9,UPI,SUCCESS,,23,10,3,8,UPI,20,Friday
TXN_039560,CUST_03834,829.99,WALLET,SUCCESS,,34,24,4,5,CARD,22,Thursday
TXN_039561,CUST_03983,20436.74,UPI,SUCCESS,,24,27,17,0,WALLET,14,Saturday
TXN_039562,CUST_05044,21173.17,NETBANKING,SUCCESS,,37,4,16,6,CARD,8,Wednesday
TXN_039563,CUST_06963,267.98,WALLET,SUCCESS,,31,2,4,8,NETBANKING,15,Monday
TXN_039564,CUST_07953,10204.26,UPI,SUCCESS,,34,12,20,1,CARD,22,Sunday
TXN_039565,CUST_09787,8091.95,CARD,SUCCESS,,41,23,15,6,UPI,11,Tuesday
TXN_039566,CUST_02400,23593.25,WALLET,SUCCESS,,49,26,9,2,NETBANKING,6,Tuesday
TXN_039567,CUST_07264,2145.56,CARD,SUCCESS,,32,28,7,7,CARD,20,Sunday
TXN_039568,CUST_00947,3011.32,UPI,SUCCESS,,54,29,5,4,NETBANKING,12,Wednesday
TXN_039569,CUST_07037,18281.77,UPI,FAILED,NETWORK_ERROR,56,22,14,5,NETBANKING,16,Saturday
TXN_039570,CUST_09115,22189.53,UPI,SUCCESS,,52,2,18,0,WALLET,18,Friday
TXN_039571,CUST_00924,506.73,NETBANKING,SUCCESS,,42,25,1,10,UPI,0,Monday
TXN_039572,CUST_04863,3292.29,CARD,SUCCESS,,30,22,23,4,NETBANKING,11,Monday
TXN_039573,CUST_06826,13431.85,UPI,SUCCESS,,56,18,13,7,CARD,18,Tuesday
TXN_039574,CUST_06602,18668.66,CARD,SUCCESS,,46,19,19,10,UPI,17,Tuesday
TXN_039575,CUST_02284,22143.96,UPI,SUCCESS,,51,23,25,5,WALLET,23,Monday
TXN_039576,CUST_02074,9865.29,UPI,SUCCESS,,55,22,5,9,WALLET,18,Monday
TXN_039577,CUST_08027,2476.92,NETBANKING,FAILED,NETWORK_ERROR,60,23,7,1,UPI,9,Friday
TXN_039578,CUST_06789,23289.27,CARD,SUCCESS,,30,12,5,5,NETBANKING,19,Tuesday
TXN_039579,CUST_06640,19901.32,WALLET,SUCCESS,,55,21,19,5,WALLET,22,Saturday
TXN_039580,CUST_07926,10711.12,UPI,SUCCESS,,41,13,12,10,NETBANKING,18,Monday
TXN_039581,CUST_07914,11889.02,WALLET,FAILED,LIMIT_EXCEEDED,58,9,3,7,UPI,1,Sunday
TXN_039582,CUST_04683,10037.34,WALLET,SUCCESS,,22,14,23,0,UPI,20,Monday
TXN_039583,CUST_09823,7582.64,NETBANKING,SUCCESS,,53,19,21,2,NETBANKING,23,Tuesday
TXN_039584,CUST_07379,15207.96,NETBANKING,SUCCESS,,34,8,11,6,CARD,14,Saturday
TXN_039585,CUST_04227,18297.07,NETBANKING,SUCCESS,,55,5,15,7,WALLET,3,Tuesday
TXN_039586,CUST_09258,23285.93,WALLET,SUCCESS,,29,21,10,6,WALLET,20,Friday
TXN_039587,CUST_01702,1043.69,NETBANKING,SUCCESS,,60,20,12,6,CARD,18,Thursday
TXN_039588,CUST_01331,14970.5,CARD,SUCCESS,,33,22,6,9,UPI,15,Monday
TXN_039589,CUST_07792,16458.21,WALLET,SUCCESS,,43,28,19,9,WALLET,17,Tuesday
TXN_039590,CUST_04114,4833.52,UPI,SUCCESS,,55,1,9,1,CARD,19,Wednesday
TXN_039591,CUST_07790,16693.18,CARD,SUCCESS,,33,14,16,1,WALLET,0,Tuesday
TXN_039592,CUST_01661,6815.58,UPI,SUCCESS,,47,21,7,10,WALLET,5,Thursday
TXN_039593,CUST_03279,2925.65,UPI,SUCCESS,,53,6,14,1,WALLET,4,Friday
TXN_039594,CUST_05070,12850.65,CARD,SUCCESS,,24,18,25,1,CARD,1,Friday
TXN_039595,CUST_04984,5722.2,CARD,FAILED,OTP_FAILURE,20,21,21,9,UPI,20,Wednesday
TXN_039596,CUST_09841,2518.24,UPI,SUCCESS,,59,13,16,1,WALLET,1,Friday
TXN_039597,CUST_01904,12376.56,UPI,SUCCESS,,20,20,1,0,CARD,20,Monday
TXN_039598,CUST_07342,16080.1,NETBANKING,SUCCESS,,44,15,5,5,WALLET,17,Friday
TXN_039599,CUST_01200,13704.75,NETBANKING,SUCCESS,,31,22,21,10,CARD,0,Monday
TXN_039600,CUST_01087,24463.7,CARD,FAILED,NETWORK_ERROR,54,15,18,2,WALLET,12,Monday
TXN_039601,CUST_01362,3121.77,NETBANKING,SUCCESS,,39,8,8,0,UPI,6,Saturday
TXN_039602,CUST_00160,13992.54,UPI,SUCCESS,,34,25,2,4,NETBANKING,20,Friday
TXN_039603,CUST_01939,5827.81,WALLET,SUCCESS,,36,11,18,5,UPI,1,Friday
TXN_039604,CUST_05027,6408.29,UPI,SUCCESS,,33,14,8,0,UPI,18,Wednesday
TXN_039605,CUST_09405,10267.86,WALLET,FAILED,LIMIT_EXCEEDED,31,13,25,7,CARD,16,Tuesday
TXN_039606,CUST_05341,16701.26,UPI,SUCCESS,,30,18,10,7,CARD,19,Saturday
TXN_039607,CUST_06983,8661.46,WALLET,FAILED,LIMIT_EXCEEDED,39,20,6,9,NETBANKING,9,Sunday
TXN_039608,CUST_08427,2661.91,NETBANKING,SUCCESS,,54,5,17,6,NETBANKING,21,Saturday
TXN_039609,CUST_01727,6646.22,WALLET,SUCCESS,,49,1,1,7,WALLET,10,Saturday
TXN_039610,CUST_08432,7343.38,CARD,SUCCESS,,42,10,20,0,NETBANKING,7,Monday
TXN_039611,CUST_07837,11743.61,CARD,SUCCESS,,25,4,16,10,CARD,21,Saturday
TXN_039612,CUST_00521,15507.02,UPI,SUCCESS,,22,19,22,10,UPI,22,Sunday
TXN_039613,CUST_08968,5180.71,CARD,SUCCESS,,22,9,2,2,CARD,7,Thursday
TXN_039614,CUST_07010,3726.13,NETBANKING,SUCCESS,,22,9,11,5,NETBANKING,14,Friday
TXN_039615,CUST_03814,12058.38,CARD,SUCCESS,,39,5,11,5,UPI,22,Friday
TXN_039616,CUST_06184,1701.48,NETBANKING,FAILED,CARD_DECLINED,32,14,20,2,UPI,21,Sunday
TXN_039617,CUST_03131,19268.7,WALLET,SUCCESS,,46,16,24,1,UPI,0,Wednesday
TXN_039618,CUST_04024,7927.26,WALLET,SUCCESS,,45,8,20,4,WALLET,0,Thursday
TXN_039619,CUST_04792,8857.28,CARD,FAILED,INSUFFICIENT_FUNDS,27,8,8,0,WALLET,21,Wednesday
TXN_039620,CUST_06892,7604.57,WALLET,SUCCESS,,55,29,12,4,CARD,2,Friday
TXN_039621,CUST_07977,11889.52,WALLET,SUCCESS,,37,5,25,1,CARD,23,Friday
TXN_039622,CUST_07938,5025.42,WALLET,FAILED,BANK_TIMEOUT,24,25,11,10,WALLET,8,Monday
TXN_039623,CUST_04175,19209.59,CARD,SUCCESS,,53,9,10,5,CARD,9,Tuesday
TXN_039624,CUST_03243,18512.61,CARD,SUCCESS,,38,18,23,2,NETBANKING,4,Thursday
TXN_039625,CUST_05248,13435.11,UPI,SUCCESS,,50,8,10,3,NETBANKING,23,Thursday
TXN_039626,CUST_06092,3638.22,CARD,SUCCESS,,35,6,22,8,CARD,18,Thursday
TXN_039627,CUST_05826,16991.83,WALLET,SUCCESS,,59,19,12,8,CARD,19,Friday
TXN_039628,CUST_06577,10044.34,UPI,SUCCESS,,51,29,18,4,UPI,20,Friday
TXN_039629,CUST_01156,6233.46,UPI,FAILED,BANK_SERVER_DOWN,41,6,20,0,CARD,18,Wednesday
TXN_039630,CUST_00713,14392.17,UPI,FAILED,CARD_DECLINED,23,3,4,1,NETBANKING,1,Monday
TXN_039631,CUST_08826,19683.68,UPI,FAILED,BANK_SERVER_DOWN,37,28,20,7,NETBANKING,1,Friday
TXN_039632,CUST_05267,20820.7,UPI,SUCCESS,,47,3,20,7,WALLET,13,Sunday
TXN_039633,CUST_06462,11142.82,NETBANKING,SUCCESS,,33,25,14,5,WALLET,12,Wednesday
TXN_039634,CUST_03844,17210.24,WALLET,SUCCESS,,50,18,17,2,CARD,5,Saturday
TXN_039635,CUST_00516,15293.71,NETBANKING,SUCCESS,,45,28,2,9,NETBANKING,8,Wednesday
TXN_039636,CUST_07366,20236.17,NETBANKING,SUCCESS,,31,2,21,3,NETBANKING,7,Friday
TXN_039637,CUST_04370,7525.32,CARD,SUCCESS,,23,25,4,6,UPI,8,Monday
TXN_039638,CUST_09487,6884.71,NETBANKING,SUCCESS,,21,10,10,0,WALLET,23,Saturday
TXN_039639,CUST_06672,21101.94,CARD,SUCCESS,,47,4,12,0,UPI,0,Tuesday
TXN_039640,CUST_03797,15494.81,WALLET,SUCCESS,,19,17,7,8,UPI,9,Friday
TXN_039641,CUST_08204,14487.52,CARD,SUCCESS,,34,27,1,5,CARD,12,Thursday
TXN_039642,CUST_00833,1887.04,CARD,SUCCESS,,37,30,22,7,WALLET,20,Monday
TXN_039643,CUST_05353,2844.34,WALLET,FAILED,CARD_DECLINED,30,16,2,3,NETBANKING,1,Sunday
TXN_039644,CUST_07425,11319.0,NETBANKING,SUCCESS,,23,10,19,6,NETBANKING,22,Friday
TXN_039645,CUST_00112,7550.2,CARD,SUCCESS,,55,21,16,4,UPI,15,Friday
TXN_039646,CUST_09077,22907.58,WALLET,SUCCESS,,39,8,13,7,CARD,11,Sunday
TXN_039647,CUST_02362,21811.51,CARD,SUCCESS,,32,17,11,3,NETBANKING,8,Thursday
TXN_039648,CUST_07909,16823.14,WALLET,SUCCESS,,30,15,11,6,UPI,16,Wednesday
TXN_039649,CUST_03749,15941.97,UPI,SUCCESS,,28,22,11,6,UPI,14,Tuesday
TXN_039650,CUST_04596,23723.76,NETBANKING,FAILED,INSUFFICIENT_FUNDS,45,6,22,2,UPI,10,Wednesday
TXN_039651,CUST_01038,14275.78,NETBANKING,SUCCESS,,33,19,14,4,WALLET,13,Thursday
TXN_039652,CUST_00642,13562.2,CARD,FAILED,BANK_TIMEOUT,58,7,15,2,WALLET,9,Friday
TXN_039653,CUST_04107,299.84,UPI,SUCCESS,,24,22,8,3,UPI,22,Friday
TXN_039654,CUST_02370,10584.47,UPI,FAILED,NETWORK_ERROR,40,28,12,6,NETBANKING,0,Thursday
TXN_039655,CUST_08389,587.0,WALLET,SUCCESS,,58,7,2,2,WALLET,17,Wednesday
TXN_039656,CUST_03219,14578.52,CARD,SUCCESS,,47,9,13,3,NETBANKING,22,Tuesday
TXN_039657,CUST_07717,5288.94,CARD,SUCCESS,,27,1,13,1,WALLET,23,Sunday
TXN_039658,CUST_09753,21224.02,CARD,FAILED,OTP_FAILURE,35,6,19,7,UPI,10,Saturday
TXN_039659,CUST_02166,5644.0,NETBANKING,SUCCESS,,36,4,5,7,CARD,5,Monday
TXN_039660,CUST_09060,22689.87,CARD,SUCCESS,,52,14,6,6,NETBANKING,16,Monday
TXN_039661,CUST_00548,12554.02,WALLET,SUCCESS,,22,20,9,9,WALLET,6,Wednesday
TXN_039662,CUST_00720,14013.93,NETBANKING,SUCCESS,,25,3,13,3,UPI,23,Sunday
TXN_039663,CUST_03026,11153.85,NETBANKING,SUCCESS,,59,24,1,5,UPI,11,Friday
TXN_039664,CUST_02505,901.33,CARD,SUCCESS,,37,8,4,9,CARD,16,Saturday
TXN_039665,CUST_05927,19830.11,NETBANKING,SUCCESS,,21,1,22,7,UPI,12,Tuesday
TXN_039666,CUST_05641,16315.17,WALLET,SUCCESS,,30,25,21,7,WALLET,3,Sunday
TXN_039667,CUST_01796,9191.88,WALLET,SUCCESS,,51,26,7,2,NETBANKING,6,Monday
TXN_039668,CUST_05616,9707.97,CARD,SUCCESS,,55,30,1,3,UPI,22,Wednesday
TXN_039669,CUST_04954,22210.44,CARD,SUCCESS,,41,8,10,4,UPI,23,Tuesday
TXN_039670,CUST_03126,22074.99,NETBANKING,SUCCESS,,36,5,16,4,WALLET,1,Tuesday
TXN_039671,CUST_05746,18738.31,WALLET,SUCCESS,,38,28,16,2,NETBANKING,3,Saturday
TXN_039672,CUST_03496,19037.94,WALLET,SUCCESS,,37,19,14,6,WALLET,3,Monday
TXN_039673,CUST_02959,1657.97,WALLET,FAILED,BANK_SERVER_DOWN,56,14,10,10,CARD,3,Friday
TXN_039674,CUST_07489,23063.09,CARD,SUCCESS,,26,16,25,2,NETBANKING,14,Tuesday
TXN_039675,CUST_08578,23934.06,CARD,SUCCESS,,56,7,21,7,CARD,15,Wednesday
TXN_039676,CUST_04888,10040.62,WALLET,SUCCESS,,33,25,3,1,UPI,3,Sunday
TXN_039677,CUST_00557,13303.75,WALLET,SUCCESS,,44,6,14,2,WALLET,5,Friday
TXN_039678,CUST_06679,7924.64,NETBANKING,SUCCESS,,48,11,7,0,NETBANKING,5,Saturday
TXN_039679,CUST_01629,9863.43,NETBANKING,SUCCESS,,38,18,8,0,WALLET,14,Tuesday
TXN_039680,CUST_03905,20061.02,NETBANKING,FAILED,BANK_SERVER_DOWN,35,26,11,0,CARD,1,Friday
TXN_039681,CUST_06039,18879.61,CARD,SUCCESS,,20,10,24,0,CARD,20,Monday
TXN_039682,CUST_08650,23326.67,NETBANKING,SUCCESS,,34,23,13,5,CARD,7,Thursday
TXN_039683,CUST_00701,17751.03,UPI,SUCCESS,,46,30,25,0,CARD,12,Wednesday
TXN_039684,CUST_08610,4062.17,UPI,SUCCESS,,56,27,2,1,UPI,14,Wednesday
TXN_039685,CUST_00057,13573.96,UPI,SUCCESS,,40,16,19,0,WALLET,22,Thursday
TXN_039686,CUST_07435,19951.79,WALLET,SUCCESS,,20,18,25,4,CARD,21,Friday
TXN_039687,CUST_03095,9490.13,UPI,FAILED,LIMIT_EXCEEDED,48,25,17,3,CARD,15,Wednesday
TXN_039688,CUST_05070,4998.11,NETBANKING,SUCCESS,,24,18,25,1,CARD,13,Wednesday
TXN_039689,CUST_04891,9992.57,WALLET,SUCCESS,,36,1,11,8,WALLET,5,Tuesday
TXN_039690,CUST_07452,23880.45,WALLET,SUCCESS,,23,9,2,8,NETBANKING,2,Tuesday
TXN_039691,CUST_06691,5868.75,WALLET,SUCCESS,,52,16,7,10,CARD,15,Sunday
TXN_039692,CUST_02166,117.64,UPI,SUCCESS,,36,4,5,7,CARD,15,Saturday
TXN_039693,CUST_06888,3496.19,WALLET,SUCCESS,,35,24,2,7,WALLET,5,Thursday
TXN_039694,CUST_06278,16961.38,NETBANKING,SUCCESS,,45,24,5,2,UPI,3,Thursday
TXN_039695,CUST_09417,3038.71,CARD,SUCCESS,,32,26,13,2,CARD,21,Friday
TXN_039696,CUST_09551,2237.97,NETBANKING,SUCCESS,,25,14,2,6,NETBANKING,2,Monday
TXN_039697,CUST_07524,374.75,WALLET,SUCCESS,,36,24,16,9,WALLET,1,Sunday
TXN_039698,CUST_02182,153.5,CARD,SUCCESS,,54,11,6,2,WALLET,13,Sunday
TXN_039699,CUST_09899,13550.05,CARD,FAILED,LIMIT_EXCEEDED,28,1,21,6,UPI,4,Monday
TXN_039700,CUST_06333,6427.87,NETBANKING,FAILED,LIMIT_EXCEEDED,22,7,24,0,UPI,20,Wednesday
TXN_039701,CUST_01928,21131.07,NETBANKING,SUCCESS,,55,21,19,4,NETBANKING,22,Wednesday
TXN_039702,CUST_07223,6117.9,UPI,SUCCESS,,39,29,5,9,NETBANKING,10,Thursday
TXN_039703,CUST_01293,11430.59,NETBANKING,SUCCESS,,48,7,1,9,UPI,10,Saturday
TXN_039704,CUST_04263,14803.25,CARD,SUCCESS,,57,7,19,8,UPI,4,Thursday
TXN_039705,CUST_03278,22110.64,NETBANKING,SUCCESS,,55,2,23,6,UPI,15,Saturday
TXN_039706,CUST_01102,7105.92,WALLET,SUCCESS,,51,24,19,9,WALLET,8,Sunday
TXN_039707,CUST_00451,22392.56,UPI,SUCCESS,,18,10,7,9,UPI,10,Wednesday
TXN_039708,CUST_01871,12141.78,CARD,SUCCESS,,52,17,18,0,CARD,5,Wednesday
TXN_039709,CUST_04336,20547.67,NETBANKING,SUCCESS,,42,15,24,2,WALLET,0,Thursday
TXN_039710,CUST_09942,8084.88,WALLET,SUCCESS,,18,29,16,8,UPI,12,Saturday
TXN_039711,CUST_00087,24521.1,UPI,SUCCESS,,53,21,25,10,WALLET,20,Friday
TXN_039712,CUST_07662,11748.78,CARD,FAILED,NETWORK_ERROR,43,1,25,1,WALLET,17,Monday
TXN_039713,CUST_02929,23332.11,NETBANKING,SUCCESS,,35,27,25,8,NETBANKING,17,Tuesday
TXN_039714,CUST_01772,22176.88,UPI,SUCCESS,,43,30,12,5,WALLET,16,Friday
TXN_039715,CUST_07894,6216.92,UPI,SUCCESS,,58,10,6,6,CARD,20,Sunday
TXN_039716,CUST_02044,10711.55,WALLET,SUCCESS,,38,12,24,5,UPI,5,Monday
TXN_039717,CUST_09716,4369.97,CARD,SUCCESS,,39,6,24,3,NETBANKING,4,Saturday
TXN_039718,CUST_00939,20902.41,WALLET,FAILED,NETWORK_ERROR,28,11,15,2,UPI,8,Thursday
TXN_039719,CUST_05677,20555.11,WALLET,SUCCESS,,49,23,3,7,UPI,12,Saturday
TXN_039720,CUST_06706,20108.11,WALLET,FAILED,BANK_SERVER_DOWN,26,26,5,3,CARD,14,Thursday
TXN_039721,CUST_09227,12726.29,CARD,SUCCESS,,56,1,2,3,WALLET,18,Wednesday
TXN_039722,CUST_09740,13382.4,NETBANKING,SUCCESS,,43,13,5,2,NETBANKING,22,Wednesday
TXN_039723,CUST_06831,23347.55,WALLET,FAILED,OTP_FAILURE,38,3,11,5,WALLET,1,Friday
TXN_039724,CUST_08233,12780.73,NETBANKING,SUCCESS,,26,24,7,2,CARD,7,Sunday
TXN_039725,CUST_07218,13303.91,WALLET,SUCCESS,,31,6,13,10,CARD,6,Saturday
TXN_039726,CUST_05312,18221.14,UPI,SUCCESS,,27,16,7,7,UPI,23,Saturday
TXN_039727,CUST_04422,5744.36,CARD,SUCCESS,,33,19,21,8,WALLET,16,Wednesday
TXN_039728,CUST_03780,12309.27,CARD,SUCCESS,,28,7,15,3,CARD,6,Sunday
TXN_039729,CUST_08273,13254.81,NETBANKING,SUCCESS,,42,15,11,0,WALLET,13,Friday
TXN_039730,CUST_03450,24794.87,UPI,SUCCESS,,36,14,4,2,CARD,23,Tuesday
TXN_039731,CUST_04461,6533.13,WALLET,SUCCESS,,52,28,7,0,CARD,2,Thursday
TXN_039732,CUST_08414,3511.82,WALLET,FAILED,BANK_SERVER_DOWN,40,19,1,7,UPI,17,Thursday
TXN_039733,CUST_04701,12545.86,CARD,SUCCESS,,53,27,6,5,NETBANKING,15,Wednesday
TXN_039734,CUST_09727,14651.29,CARD,SUCCESS,,18,20,21,7,CARD,7,Friday
TXN_039735,CUST_00124,942.22,CARD,SUCCESS,,32,9,18,7,UPI,4,Sunday
TXN_039736,CUST_06582,22877.96,CARD,SUCCESS,,38,21,20,8,CARD,10,Sunday
TXN_039737,CUST_04821,5297.77,UPI,FAILED,BANK_TIMEOUT,29,17,25,6,CARD,8,Sunday
TXN_039738,CUST_07753,2374.53,NETBANKING,SUCCESS,,32,24,2,9,UPI,2,Tuesday
TXN_039739,CUST_06173,16517.43,CARD,SUCCESS,,38,2,8,3,CARD,7,Saturday
TXN_039740,CUST_05458,10884.34,UPI,SUCCESS,,26,18,3,6,UPI,19,Saturday
TXN_039741,CUST_08499,22104.8,WALLET,SUCCESS,,31,21,10,4,WALLET,3,Wednesday
TXN_039742,CUST_08121,19125.08,NETBANKING,SUCCESS,,26,30,17,3,CARD,20,Saturday
TXN_039743,CUST_09468,5955.52,UPI,SUCCESS,,21,17,17,10,CARD,16,Wednesday
TXN_039744,CUST_02131,1914.54,WALLET,SUCCESS,,36,3,8,10,UPI,18,Friday
TXN_039745,CUST_08954,4763.4,CARD,FAILED,BANK_SERVER_DOWN,40,8,17,8,UPI,12,Wednesday
TXN_039746,CUST_07837,24861.41,WALLET,SUCCESS,,25,4,16,10,CARD,14,Tuesday
TXN_039747,CUST_00521,3335.61,NETBANKING,SUCCESS,,22,19,22,10,UPI,14,Friday
TXN_039748,CUST_04364,23391.79,NETBANKING,SUCCESS,,25,17,15,10,CARD,21,Tuesday
TXN_039749,CUST_00185,11942.51,WALLET,SUCCESS,,40,21,5,4,NETBANKING,20,Saturday
TXN_039750,CUST_07560,19119.76,WALLET,SUCCESS,,41,12,9,6,WALLET,16,Tuesday
TXN_039751,CUST_05268,17786.4,UPI,SUCCESS,,31,2,17,10,UPI,7,Monday
TXN_039752,CUST_04124,13919.74,UPI,SUCCESS,,33,7,12,2,NETBANKING,19,Friday
TXN_039753,CUST_04220,1617.4,UPI,SUCCESS,,40,10,25,2,UPI,16,Thursday
TXN_039754,CUST_08122,13595.95,WALLET,SUCCESS,,48,5,16,0,WALLET,9,Sunday
TXN_039755,CUST_08269,18771.79,UPI,SUCCESS,,39,17,10,9,WALLET,1,Tuesday
TXN_039756,CUST_09749,11652.44,CARD,SUCCESS,,46,12,18,8,UPI,21,Saturday
TXN_039757,CUST_00162,6326.78,CARD,SUCCESS,,46,19,7,4,NETBANKING,17,Friday
TXN_039758,CUST_07453,24683.13,WALLET,SUCCESS,,53,6,13,10,CARD,20,Tuesday
TXN_039759,CUST_04217,22270.28,UPI,SUCCESS,,44,5,24,3,CARD,4,Saturday
TXN_039760,CUST_03180,9834.94,CARD,SUCCESS,,36,25,24,6,WALLET,14,Monday
TXN_039761,CUST_03066,4609.74,WALLET,SUCCESS,,30,14,10,4,NETBANKING,14,Thursday
TXN_039762,CUST_07291,7952.0,CARD,SUCCESS,,31,15,21,3,WALLET,14,Friday
TXN_039763,CUST_02960,8236.47,UPI,SUCCESS,,30,5,17,5,NETBANKING,20,Tuesday
TXN_039764,CUST_03729,11096.55,NETBANKING,SUCCESS,,39,24,2,7,CARD,9,Wednesday
TXN_039765,CUST_03756,10000.31,UPI,SUCCESS,,33,14,14,1,CARD,23,Saturday
TXN_039766,CUST_07353,2980.77,CARD,SUCCESS,,35,2,9,9,CARD,6,Saturday
TXN_039767,CUST_05877,24484.3,UPI,SUCCESS,,57,24,18,6,NETBANKING,14,Tuesday
TXN_039768,CUST_09447,13403.77,UPI,SUCCESS,,29,8,24,4,UPI,16,Sunday
TXN_039769,CUST_00405,24951.28,UPI,FAILED,NETWORK_ERROR,32,17,7,5,CARD,8,Saturday
TXN_039770,CUST_08584,7730.49,WALLET,SUCCESS,,38,7,21,2,CARD,23,Tuesday
TXN_039771,CUST_00307,22659.73,NETBANKING,SUCCESS,,40,22,21,0,CARD,22,Monday
TXN_039772,CUST_01857,4560.29,WALLET,SUCCESS,,60,25,2,8,UPI,15,Friday
TXN_039773,CUST_03282,5374.77,WALLET,SUCCESS,,38,25,13,6,NETBANKING,19,Tuesday
TXN_039774,CUST_05581,11871.96,UPI,SUCCESS,,52,21,12,3,UPI,23,Monday
TXN_039775,CUST_09719,12754.46,NETBANKING,SUCCESS,,36,8,5,6,NETBANKING,8,Friday
TXN_039776,CUST_05018,21649.13,WALLET,SUCCESS,,23,17,10,2,UPI,1,Saturday
TXN_039777,CUST_08953,6136.8,NETBANKING,SUCCESS,,40,30,15,8,NETBANKING,12,Saturday
TXN_039778,CUST_04935,24837.55,UPI,SUCCESS,,29,1,3,5,CARD,18,Tuesday
TXN_039779,CUST_05928,6058.16,NETBANKING,SUCCESS,,22,24,24,10,NETBANKING,1,Sunday
